user_id,user_name,persona_title,scenario_key,program_slug,program_name,program_category,jurisdiction_level,jurisdiction_code,eligibility_status,decision_certainty,matched_reasons,failed_reasons,missing_facts
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,burial-benefits,Burial benefits,cash,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?; Applicant's relationship to the deceased"
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,lump-sum-death-benefit,Lump-sum death benefit,survivor,federal,federal,possibly_eligible,53,,,Did the deceased ever work and pay U.S. Social Security taxes?; Deceased's date of death; Are you a U.S. citizen or an eligible non-citizen?; Applicant's relationship to the deceased
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,additional-disability-benefits-for-veterans,Additional disability benefits for veterans,disability,federal,federal,possibly_eligible,80,The applicant served in the active military,The applicant has a disability or impairment; The applicant’s disability was caused or made worse by their active-duty military service,What is the status of your military service?
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,financial-assistance-and-social-services-fass-burial-assistance,Financial Assistance and Social Services (FASS) - Burial assistance,survivor,federal,federal,possibly_eligible,54,,,Was the deceased an American Indian or Alaska Native?
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,survivors-benefits-for-parents-caring-for-a-child,Survivors benefits for parents caring for a child,survivor,federal,federal,possibly_eligible,54,,,"Did the deceased ever work and pay U.S. Social Security taxes?; Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you caring for the child of someone who is retired, has a disability, or has died?"
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,annuity-for-military-surviving-spouses,Annuity for military surviving spouses,veteran,federal,federal,possibly_eligible,53,,,"Deceased's date of death; Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; Applicant's relationship to the deceased"
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,education-benefits-gi-bill-for-survivors,Education benefits (GI Bill) for survivors,survivor,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?; Applicant's relationship to the deceased"
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,survivors-benefits-for-child-with-disabilities,Survivors benefits for child with disabilities,survivor,federal,federal,possibly_eligible,60,,The applicant is under 18 years,Did the deceased ever work and pay U.S. Social Security taxes?; Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Applicant's relationship to the deceased
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,public-safety-officers-educational-assistance-program,Public safety officers' Educational Assistance Program,cash,federal,federal,possibly_eligible,54,,,deceased_public_safety_officer; Applicant's relationship to the deceased
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,burial-flag,Burial flag,veteran,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; Applicant's relationship to the deceased"
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,home-loan-program-for-survivors,Home loan program for survivors,survivor,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?; Your marital status"
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,survivors-benefits-for-child,Survivors benefits for child,survivor,federal,federal,possibly_eligible,60,,The applicant is under 18 years,Did the deceased ever work and pay U.S. Social Security taxes?; Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Applicant's relationship to the deceased
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,burial-in-va-national-cemetery,Burial in VA national cemetery,veteran,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?"
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,tax-relief-programs-for-people-with-disabilities,Tax relief programs for people with disabilities,health,federal,federal,likely_ineligible,89,,The applicant has a disability or impairment,
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,social-security-disability-insurance-for-child,Social Security disability insurance for child,disability,federal,federal,possibly_eligible,62,,The applicant is under 18 years,Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you the child or spouse of a person who is receiving retirement or disability benefits?
syn-008,Synthetic User 008,Caregiver balancing family and health needs,caregiver_health,social-security-disability-insurance-for-parents,Social Security disability insurance for parents,disability,federal,federal,possibly_eligible,54,,,"Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you caring for the child of someone who is retired, has a disability, or has died?"
